49672	6	20020101	20181231
Time_Day	Precip	Temp	RH	Wind	RN
80.375	0	-4.89	0.394	6.138	447
80.5	0	-7.87	0.375	1.786	25.75
80.625	0	-11.18	0.458	2.28	0
80.75	0.18	-10.59	0.389	5.37	0
80.875	0	-10.17	0.731	6.026	0
81	0	-11.77	0.13	2.376	84.25
81.125	0.42	-9.88	0.187	6.472	460.75
81.25	0.42	-8.83	0.747	7.134	618.75
81.375	0	-6.92	0.686	8.998	386
81.5	0	-7.7	0.539	4.824	21.25
81.625	0	-11.23	0.915	1.618	0
81.75	0	-13.35	0.712	0.704	0
81.875	0	-15.38	0.284	1.244	0
82	0	-17.2	0.213	0.052	79.25
82.125	0	-9.87	0.31	1.078	546
82.25	0	-5.45	0.431	2.558	713.25
82.375	0	-3.01	0.371	3.64	452.25
82.5	0	-4.76	0.464	1.706	32
82.625	0	-9.73	0.843	0.066	0
82.75	0	-12.27	0.962	0.958	0
82.875	0	-12.79	0.27	1.98	0
83	0	-14.21	0.269	0.654	111.25
83.125	0	-6.83	0.298	0.052	643.25
83.25	0	-3.58	0.328	3.302	603
83.375	0	-2.78	0.27	3.586	333.5
83.5	0	-4.9	0.319	3.502	29.25
83.625	0	-7.6	0.473	3.466	0
83.75	0	-8.58	0.526	5.13	0
83.875	0	-12.17	0.748	4.42	0
84	0	-15.09	0.896	2.254	112.5
84.125	0	-5.56	0.591	2.99	655
84.25	0	-1.58	0.54	2.95	617
84.375	0.06	-0.02	0.445	4.11	307
84.5	0	-4.59	0.768	6.804	18
84.625	1.2	-7.54	0.998	3.83	0
84.75	1.32	-11.33	0.684	0.052	0
84.875	0	-14.05	0.989	0.052	0
85	0	-14.7	0.72	1.524	93.5
85.125	0.18	-11.65	0.73	4.186	630
85.25	0.36	-9.1	0.614	5.04	827
85.375	0	-6.7	0.515	5.238	367
85.5	0	-8.38	0.691	1.176	31.25
85.625	0	-12.84	0.998	0.052	0
85.75	0	-16.11	0.427	0.052	0
85.875	0	-16.6	0.215	0.426	0
86	0	-15.42	0.053	1.54	98.5
86.125	0	-9.7	0.246	6.29	434.25
86.25	0	-7.34	0.35	8.668	440.25
86.375	0.3	-7.25	0.382	9.982	225.5
86.5	0	-8.25	0.546	6.336	20
86.625	0	-11.21	0.791	2.424	0
86.75	0	-13.09	0.568	2.094	0
86.875	0	-14.65	1	4.274	0
87	0	-14.91	0.998	3.594	118
87.125	0	-10.48	0.287	7.64	607.5
87.25	0	-8.34	0.761	6.138	674
87.375	0	-7.05	0.276	6.214	473.75
87.5	0	-6.49	0.161	3.362	34.75
87.625	0	-11.74	0.287	1.082	0
87.75	0	-15.73	0.444	1.232	0
87.875	0	-17.74	0.4	1.99	0
88	0	-19.94	0.323	1.098	107.25
88.125	0	-11.2	0.252	1.384	662.25
88.25	0	-4.38	0.087	0.458	829
88.375	0	-1.7	0.038	2.248	507.75
88.5	0	-2.58	0.03	1.384	41.25
88.625	0	-8.54	0.115	0.052	0
88.75	0	-10.24	0.168	1.698	0
88.875	0	-13.68	0.375	1.6	0
89	0	-16.12	0.253	0.052	124.5
89.125	0	-4.71	0.145	1.68	688.75
89.25	0	-1.23	0.125	4.106	877.25
89.375	0	0.68	0.077	4.072	549.5
89.5	0	-0.8	0.143	1.538	42.5
89.625	0	-6.33	0.143	0.5	0
89.75	0	-11.41	0.301	0.052	0
89.875	0	-13.3	0.259	0.052	0
90	0	-13.94	0.146	0.052	114.75
90.125	0	-3.63	0.161	0.892	708.75
90.25	0	0.59	0.158	0.052	910.5
90.375	0.36	1.7	0.071	1.75	455.5
90.5	0.78	0.83	0.103	4.294	29.25
90.625	1.08	-0.58	0.125	2.992	0
90.75	0	-3.95	0.067	0.464	0
90.875	0	-7.7	0.028	2.322	0
91	0	-8.58	0.02	4.46	97.5
91.125	0	0.16	0.032	1.514	751
91.25	0	1.89	0.2	0.052	834
91.375	1.92	3.24	0.149	0.052	411.75
91.5	0.84	1.39	0.241	1.496	26.25
91.625	3.6	-1.26	0.185	2.04	0
91.75	0	-4.26	0.425	3.252	0
91.875	0	-7.1	0.907	0.47	0
92	0.24	-8.66	0.923	0.052	31.5
92.125	5.1	-9.64	0.859	0.052	200.75
92.25	5.1	-9.81	0.968	0.756	370.75
92.375	0.3	-5.84	0.605	2.618	257.5
92.5	0.42	-6.73	0.72	4.402	17
92.625	1.02	-7.22	0.846	2.028	0
92.75	1.14	-8.75	1	0.052	0
92.875	0.96	-10.43	0.779	1.438	0
93	0	-12.79	0.472	1.752	85.75
93.125	0.3	-9.96	0.431	3.378	323.25
93.25	0.3	-7.95	0.559	5.02	600.5
93.375	0	-5.06	0.417	5.476	418
93.5	0	-4.97	0.524	1.736	34
93.625	0	-8.42	0.391	1.564	0
93.75	0	-9.72	0.452	2.146	0
93.875	0	-11.43	0.449	3.244	0
94	0	-10.38	0.332	4.274	120.75
94.125	0	-5.66	0.327	5.984	494
94.25	0	-4.39	0.366	3.634	686.25
94.375	0	-1.8	0.246	6.052	413
94.5	0	-2.67	0.235	2.94	27.5
94.625	0.66	-4.92	0.424	3.432	0
94.75	0	-5.51	0.481	4.516	0
94.875	0	-7.43	0.553	6.86	0
95	0	-9.81	0.655	2.968	68
95.125	0	-2.81	0.49	7.034	423.75
95.25	0	-3.98	0.661	7.068	327.5
95.375	0	-1.9	0.553	10.516	308.75
95.5	0	-5.4	0.354	7.156	22
95.625	0	-10.04	1.001	2.838	0
95.75	0	-8.67	0.914	2.858	0
95.875	0	-10.73	0.877	6.008	0
96	0	-12.2	0.789	3.828	96
96.125	0	-6.05	0.253	7.162	630.25
96.25	0	-4.15	0.227	6.328	778.25
96.375	0	-3.58	0.189	8.462	466
96.5	0	-6.47	0.519	4.068	54
96.625	0	-11.42	0.2	0.956	0
96.75	0	-13.09	0.169	0.054	0
96.875	0	-12.51	0.194	2.968	0
97	0	-11.17	0.185	3.08	155.25
97.125	0	-2.64	0.077	4.826	775
97.25	0	-1.13	0.057	4.908	857.75
97.375	0	1.7	0.045	6.076	422.5
97.5	0	-1.78	0.08	2.836	30.75
97.625	0	-5.21	0.14	0.052	0
97.75	0.66	-5.38	0.203	0.052	0
97.875	0	-8.93	0.263	1.824	0
98	0	-10.5	0.242	2.196	157.25
98.125	0	-6.73	0.165	2.3	695.25
98.25	0	-6.69	0.137	1.71	889.25
98.375	0	-3.31	0.267	6.736	542.75
98.5	0	-5.88	0.226	6.546	43.5
98.625	0	-10.61	0.428	1.748	0
98.75	0	-10.51	0.481	0.83	0
98.875	0	-12.69	0.515	2.482	0
99	0	-12.51	0.424	2.882	169.5
99.125	0	-9.88	0.615	7.27	556.75
99.25	0	-7.78	0.178	8.328	703.5
99.375	0	-4.48	0.127	11.422	502.75
99.5	0	-7.36	0.185	7.496	45.25
99.625	0	-11.72	0.319	2.222	0
99.75	0	-11.8	0.367	0.552	0
99.875	0	-14.44	0.381	1.332	0
100	0	-15.01	0.342	1.048	127
100.125	0	-6.06	0.146	3.626	721.5
100.25	0	-1.53	0.065	5.696	847.25
100.375	0	-0.14	0.031	7.926	486.75
100.5	0	-1.78	0.1	3.994	39
100.625	0	-8.53	0.213	0.52	0
100.75	0	-11.25	0.239	0.052	0
100.875	0	-13.76	0.21	1.072	0
101	0	-13.38	0.258	2.346	153.25
101.125	0	-4.4	0.54	3.09	740.75
101.25	0	-0.2	0.648	3.93	923.25
101.375	0.18	2.05	0.299	5.776	598.25
101.5	0	0	0.122	3.792	39.5
101.625	0	-5.94	0.171	1.12	0
101.75	0	-7.93	0.082	1.602	0
101.875	0	-12.47	0.098	2.612	0
102	0	-12.83	0.12	4.372	130.75
102.125	5.28	-2.76	0.029	5.156	667.75
102.25	0	2.07	0.02	4.106	885.75
102.375	1.14	3.91	0.111	8.018	454.25
102.5	0	0.81	0.141	4.764	33
102.625	0	0.68	0.107	5.304	0
102.75	0	-1.16	0.399	5.874	0
102.875	2.88	-4.9	0.596	8.916	0
103	0	-7.64	0.669	6.814	53.75
103.125	0.36	-5.07	0.209	7.84	160.75
103.25	0.72	-5.21	0.176	6.954	324.5
103.375	0	-2.17	0.118	9.558	247.5
103.5	0	-5.46	0.149	8.136	19.75
103.625	0	-9.38	0.226	4.6	0
103.75	0	-11.27	0.289	4.522	0
103.875	0	-14.42	0.308	6.166	0
104	0	-16.14	0.374	3.66	182.5
104.125	0	-9.67	0.174	10.168	732.25
104.25	0	-7.43	0.147	10.63	818.25
104.375	0	-5.65	0.091	13.116	511
104.5	0	-7.77	0.122	8.932	48
104.625	0	-12.22	0.204	5.79	0
104.75	0	-12.5	0.186	4.462	0
104.875	0	-15.13	0.245	5.51	0
105	0	-15.66	0.232	2.284	167.5
105.125	0	-6.57	0.06	6.618	819.5
105.25	0	-3.26	0.02	6.62	902.75
105.375	0	-0.52	0.02	6.724	562.25
105.5	0	-3.91	0.132	1.424	43.75
105.625	0	-9.25	0.262	0.152	0
105.75	0	-9	0.312	1.814	0
105.875	0.24	-10.35	0.621	3.1	0
106	0.24	-10.49	0.9	2.25	169.75
106.125	0.84	-7.95	0.737	6.18	473.75
106.25	0.84	-5.01	0.541	7.506	707.75
106.375	0	-0.03	0.241	9.054	501
106.5	0	-2.18	0.527	3.802	52.25
106.625	0	-7.85	0.817	0.052	0
106.75	0.24	-9.24	0.816	0.052	0
106.875	0	-9.14	0.492	2.484	0
107	0	-9.92	0.481	1.356	85.5
107.125	0.3	-3.28	0.495	4.434	246
107.25	0.66	-1.67	0.442	3.086	649.75
107.375	0	0.96	0.252	5.772	475.25
107.5	0	-1.46	0.344	2.556	40
107.625	0	-6.67	0.421	0.052	0
107.75	0	-8.02	0.375	0.052	0
107.875	0.24	-8.93	0.828	1.17	0
108	0	-9.32	0.429	1.326	147.25
108.125	0	-2.52	0.255	4.228	758.25
108.25	0	-0.13	0.223	4.604	930.5
108.375	0	2.44	0.16	7.972	552.25
108.5	0	0.33	0.174	5.596	55.25
108.625	0	-5.54	0.256	0.864	0
108.75	0	-6.5	0.475	1.4	0
108.875	0	-7.85	0.588	4.346	0
109	0	-7.42	0.54	5.594	202.75
109.125	0	-0.94	0.211	9.376	795.75
109.25	0	2.48	0.199	8.55	776
109.375	0	4.65	0.222	10.642	517.5
109.5	0	1.23	0.275	6.844	51.5
109.625	0.18	-3.77	0.39	1.678	0
109.75	0.24	-5.34	0.42	1.822	0
109.875	0	-7.38	0.419	4.202	0
110	0	-7.01	0.368	4.812	153.5
110.125	0	1.49	0.162	10.844	740.5
110.25	0	5.86	0.103	9.162	781.25
110.375	0	5.84	0.143	10.264	520.25
110.5	0	1.02	0.244	6.276	52.5
110.625	2.7	-2.26	0.48	3.994	0
110.75	2.7	-3	0.669	4.438	0
110.875	0	-4.88	0.787	6.12	0
111	0	-6	0.827	5.234	159.5
111.125	0.24	-0.01	0.265	10.708	794.5
111.25	0.24	2.35	0.319	10.894	850.75
111.375	0	2.67	0.25	11.154	534.75
111.5	0	0.46	0.286	4.986	49.75
111.625	0	-5.09	0.545	1.218	0
111.75	0	-5.34	0.635	0.448	0
111.875	0	-6.6	0.66	3.396	0
112	0	-8.03	0.803	3.674	121
112.125	0	1.18	0.318	6.2	646
112.25	0	4.72	0.243	5.564	537
112.375	0	5.17	0.343	4.588	351.75
112.5	0	3.19	0.57	0.052	50.5
112.625	0	-1.69	0.684	0.052	0
112.75	0	-2	0.527	2.262	0
112.875	0	-4.17	0.652	3.816	0
113	0	-2.97	0.378	4.86	128.75
113.125	0	3.91	0.195	3.278	582.75
113.25	0	5.09	0.275	0.69	726.25
113.375	0	5.76	0.191	4.288	405.25
113.5	0	5.03	0.384	5.392	45
113.625	0	0.66	0.425	4.342	0
113.75	0	-0.93	0.677	2.846	0
113.875	0	-3.13	0.535	2.414	0
114	0.24	-1.41	0.399	1.286	219.25
114.125	0	3.95	0.226	0.052	759
114.25	0.12	6.46	0.286	0.052	683.5
114.375	2.82	6.65	0.307	1.464	272.5
114.5	0.48	4.07	0.391	4.658	28
114.625	0	0.36	0.671	5.3	0
114.75	0	-0.42	0.838	7.934	0
114.875	0	-1.07	0.715	7.854	0
115	0	-1.24	0.682	4.548	199
115.125	0	4.8	0.374	4.282	758.5
115.25	0	7.08	0.352	0.546	786
115.375	1.44	8.3	0.328	0.884	366.25
115.5	1.44	5.69	0.653	3.144	29.75
115.625	7.32	-0.54	0.84	2.424	0
115.75	3.12	-0.88	0.534	3.69	0
115.875	3.96	-4.19	1	1.734	0
116	4.26	-6.46	1	0.052	68.75
116.125	7.26	-8.98	0.993	0.052	161.75
116.25	17.7	-11.19	0.987	0.052	143.25
116.375	1.8	-8.85	0.967	1.116	233.25
116.5	1.8	-9.6	0.975	0.892	19.25
116.625	3.9	-7.86	0.987	1.328	0
116.75	1.26	-6.23	0.8	1.45	0
116.875	1.08	-9.9	1.002	0.142	0
117	1.08	-8.73	0.999	1.004	85.25
117.125	0.36	-6.72	0.735	0.052	266.75
117.25	0.84	-4.21	0.709	0.052	425.5
117.375	0.54	-3.8	0.58	0.052	351.5
117.5	0	-3.55	0.908	2.81	56
117.625	0	-5.89	0.834	3.522	0
117.75	0	-6.84	0.863	3.692	0
117.875	0	-8.04	0.562	2.642	0
118	0	-5.21	0.256	0.542	89
118.125	0	-1.51	0.245	2.084	345
118.25	0.06	-1.22	0.513	1.692	613.75
118.375	0.9	0.65	0.442	0.052	526
118.5	0	1.14	0.632	0.67	45
118.625	0	-2.01	0.685	3.216	0
118.75	0	-1.52	0.579	5.382	0
118.875	0	-3.62	0.981	4.156	0
119	0	-4.42	0.955	1.938	98.25
119.125	19.74	-3.12	0.956	0.418	144.75
119.25	6.72	-6.67	0.993	0.052	160.25
119.375	24.42	-6.34	0.961	2.662	227.5
119.5	0	-10.2	0.96	0.892	20
119.625	1.74	-10.11	1.002	0.238	0
119.75	1.38	-12.25	0.958	0.052	0
119.875	0.54	-15.69	0.878	0.332	0
120	0.24	-13.36	0.855	0.052	188.25
120.125	0	-7.75	0.523	4.612	390.5
120.25	0.54	-6.44	0.565	4.498	553.25
120.375	0	-4.08	0.362	6.184	412
120.5	0	-5.3	0.359	2.406	38.5
120.625	1.14	-10.83	0.944	0.052	0
120.75	1.44	-10.1	0.911	0.052	0
120.875	0.18	-6.79	0.936	1.284	0
121	0	-10.75	0.83	3.068	155.75
121.125	0	-5.93	0.762	3.212	461
121.25	0	-4.5	0.345	1.78	624.75
121.375	0	-1.75	0.285	5.058	445.5
121.5	0	-1.85	0.251	3.578	42
121.625	0	-10.24	0.705	0.052	0
121.75	0	-7.59	0.494	0.874	0
121.875	0	-8.71	0.58	1.828	0
122	0.66	-8.88	0.613	0.794	223.25
122.125	0	-1.94	0.351	2.314	639.25
122.25	0	1.05	0.232	3.18	791.5
122.375	0	1.42	0.137	5.2	596.5
122.5	0	1.26	0.257	5.244	57.5
122.625	12.18	-1.74	0.85	5.116	0
122.75	3.48	-1.93	0.856	5.822	0
122.875	32.52	-5.64	0.949	1.854	0
123	24.72	-6.34	0.783	0.052	140.75
123.125	0	-5.11	0.6	1.71	291.5
123.25	2.1	-6.91	0.784	1.356	380
123.375	3.12	-4.23	0.412	5.378	395.25
123.5	3.12	-4.12	0.305	5.536	38
123.625	0.42	-8.69	0.589	3.668	0
123.75	0.42	-9.36	0.615	2.552	0
123.875	2.52	-10.41	0.691	3.176	0
124	0	-8.93	0.86	2.83	134
124.125	6.72	-6	0.711	3.022	581.75
124.25	0	-4.95	0.724	1.512	601.5
124.375	0	-1.61	0.459	4.404	385.5
124.5	0	-4.25	0.543	2.14	36.25
124.625	0	-8.97	0.776	0.052	0
124.75	0	-7.78	0.809	0.052	0
124.875	0.66	-6.65	0.795	3.054	0
125	0	-8.92	0.707	3.216	148.75
125.125	0	-4.4	0.661	6.456	438.5
125.25	0	-1.44	0.471	5.694	643.5
125.375	0	1.89	0.297	7.606	474
125.5	0	0.92	0.412	4.474	46
125.625	0	-2.34	0.595	1.25	0
125.75	0.24	-1.73	0.61	2.484	0
125.875	0	-5.38	0.589	1.938	0
126	0.36	-5.5	0.686	0.052	135.5
126.125	0.6	-3.77	0.534	0.562	407.5
126.25	0.06	-0.98	0.522	3.262	468.75
126.375	0	0.91	0.338	5.6	435.25
126.5	0	0.63	0.326	4.274	50.25
126.625	0	-5.27	0.635	2.88	0
126.75	0	-2.7	0.464	1.914	0
126.875	0	-3.43	0.472	3.576	0
127	0	-3.61	0.709	3.018	198.25
127.125	0	-0.8	0.454	4.384	588.75
127.25	0	0.61	0.381	4.29	689.25
127.375	0	4.07	0.191	6.038	427.5
127.5	0	1.75	0.177	4.258	53.75
127.625	0	-6.03	0.52	0.08	0
127.75	0	-7.53	0.683	0.052	0
127.875	0	-7.02	0.56	0.052	0
128	0	-6.22	0.441	0.052	217.75
128.125	0	-0.79	0.404	4.02	587
128.25	0	1.31	0.443	7.358	675.5
128.375	0	3.81	0.274	7.602	480.25
128.5	0	1.81	0.459	5.444	52.75
128.625	0	-5.35	0.528	2.22	0
128.75	0	-5.75	0.501	0.052	0
128.875	0	-6.27	0.475	0.424	0
129	0	-4.95	0.616	1.78	251
129.125	0	-0.36	0.563	2.786	708.5
129.25	0	3.94	0.384	3.78	804.25
129.375	0	6.42	0.291	4.078	561.75
129.5	0	7.2	0.228	3.284	64
129.625	0.48	0.07	0.67	1.842	0
129.75	0	-2.12	0.764	0.052	0
129.875	0	-3.47	0.448	0.052	0
130	0	-3.51	0.526	0.66	229.25
130.125	0	1.44	0.482	1.27	748
130.25	3.36	4.87	0.339	1	662.25
130.375	2.16	5.57	0.273	4.756	419.75
130.5	6.06	0.81	0.974	5.394	46.75
130.625	0	-0.26	0.547	5.466	0
130.75	1.14	-1.7	0.674	2.612	0
130.875	0	-4.1	0.551	1.51	0
131	0	-5	0.861	1.182	203.75
131.125	5.76	-3.67	1	0.052	472.75
131.25	0	-3.79	0.964	0.052	503.25
131.375	5.22	-2.68	0.985	1.432	463
131.5	2.22	-3.24	0.753	1.95	53.25
131.625	0.3	-5.72	0.999	0.686	0
131.75	0.84	-8.8	0.983	0.052	0
131.875	0	-12.07	0.819	0.052	0
132	0	-10.76	0.611	0.052	251
132.125	0	-4.01	0.528	1.96	796.75
132.25	0	0.38	0.466	3.762	906.25
132.375	0	4.91	0.234	5.962	598.25
132.5	0	4.54	0.261	5.09	69.25
132.625	0	-2.67	0.347	1.364	0
132.75	0	-3.57	0.378	0.052	0
132.875	0	-5.64	0.38	0.052	0
133	0	-5.2	0.566	0.156	251.5
133.125	0	1.4	0.424	2.02	828.5
133.25	0	4.36	0.31	3.24	894.75
133.375	0	7.04	0.235	4.732	573.75
133.5	0	6.31	0.211	4.164	67.5
133.625	0	-0.33	0.543	1.274	0
133.75	0	-2.55	0.441	0.052	0
133.875	0	-4.24	0.436	0.052	0
134	0	-3.62	0.589	0.052	261
134.125	0	4.5	0.388	1.006	812.25
134.25	0	7.78	0.383	0.898	899
134.375	0	10	0.235	1.428	597.75
134.5	0	7.44	0.385	0.204	85.25
134.625	0	2.78	0.398	1.972	0
134.75	0	1.09	0.402	1.126	0
134.875	0	-1.97	0.467	0.162	0
135	0	2	0.4	0.052	213.75
135.125	0	8.99	0.165	0.052	826
135.25	0	12.78	0.138	2.436	874.5
135.375	0	12.32	0.133	4.762	454.25
135.5	0	9.43	0.317	4.396	52.75
135.625	0	5.27	0.401	7.196	0
135.75	0	5.6	0.405	9.546	0
135.875	0	2.93	0.627	6.458	0
136	1.08	1.89	0.582	2.064	82.75
136.125	1.44	0.64	0.775	0.052	199.25
136.25	1.14	-5.62	0.968	0.052	229.75
136.375	6.72	-4.22	0.975	2.886	185.5
136.5	7.32	-2.38	0.903	4.846	23
136.625	0.84	-2.51	0.988	2.146	0
136.75	0.78	-3.61	0.958	0.052	0
136.875	5.64	-6.6	0.872	0.052	0
137	5.64	-5.78	0.987	0.052	205
137.125	0	-1.38	0.647	0.052	628.25
137.25	0	1.49	0.418	2.118	837.5
137.375	0.42	4.42	0.337	3.776	587.75
137.5	0	3.08	0.45	5.284	90.25
137.625	0	-0.81	0.662	5.554	0
137.75	0	-1.3	0.695	2.52	0
137.875	0.24	-1.9	0.765	2.236	0
138	0	-1.06	0.681	4.742	161.5
138.125	0	1.57	0.486	4.59	318
138.25	0	-2.47	0.889	5.41	265.5
138.375	4.68	-2.76	0.97	4.452	224.5
138.5	4.74	-4.06	0.844	1.722	28.25
138.625	4.68	-4.77	0.938	3.854	0
138.75	5.04	-3.61	0.749	4.446	0
138.875	0	-4.72	0.894	4.492	0
139	28.14	-5.8	0.917	3.188	85
139.125	11.76	-7.04	0.922	1.54	242.75
139.25	11.76	-7.87	0.981	0.052	287.75
139.375	2.16	-5.47	0.932	0.052	250
139.5	1.86	-4.64	0.976	1.656	37.75
139.625	6	-5.09	0.925	1.266	0
139.75	6.06	-4.27	0.958	0.052	0
139.875	0	-5.61	1	0.052	0
140	0	-4.4	0.97	0.052	184
140.125	0	-2.01	0.766	0.052	577.25
140.25	11.7	-0.6	0.725	1.978	360.5
140.375	22.5	-1.8	0.92	4.196	221
140.5	35.58	-5.56	0.988	5.348	29.25
140.625	7.68	-6.14	0.981	6.652	0
140.75	7.92	-7.61	0.989	5.574	0
140.875	6.24	-7.19	0.895	1.602	0
141	3.96	-6.46	0.417	0.052	75.5
141.125	1.56	-7.01	1.001	0.052	158
141.25	6.12	-7	0.97	0.052	212.25
141.375	0.18	-5.76	0.904	0.234	210.25
141.5	82.44	-4.29	0.484	0.084	33
141.625	0.18	-4.81	0.883	0.052	0
141.75	0.18	-6.43	0.91	0.052	0
141.875	2.22	-8.62	1.004	1.302	0
142	2.22	-8.09	0.972	0.484	209.25
142.125	0	-4.13	0.69	3.334	525
142.25	0	-4.19	0.524	4.072	564
142.375	1.26	-2.56	0.581	4.98	459.75
142.5	1.32	-3.68	0.889	2.678	73.25
142.625	0	-5.11	1	3.54	0
142.75	0	-7.33	1.002	1.064	0
142.875	0	-10.87	0.965	0.354	0
143	0	-7.18	0.947	0.052	188.5
143.125	0	-3.99	0.614	0.686	503.25
143.25	0.3	-2.67	0.547	0.472	591.75
143.375	0	-0.8	0.366	3.594	472
143.5	0	-2.22	0.589	3.37	73.5
143.625	0	-3.93	0.919	2.396	0
143.75	0	-7.56	0.952	0.052	0
143.875	0	-9.79	0.904	0.052	0
144	0	-7.17	0.915	0.914	233.5
144.125	0	-3.14	0.535	0.682	598
144.25	0	0.06	0.322	0.052	735.5
144.375	0	0.75	0.289	3.676	499
144.5	0	-0.25	0.71	4.766	84
144.625	0	-2.43	0.679	3.532	0
144.75	0	-4.86	1	0.172	0
144.875	0	-6.36	0.802	1.016	0
145	0	-4.39	0.934	1.798	289.75
145.125	0	-0.76	0.661	0.052	669.75
145.25	0	1.4	0.485	0.052	726.75
145.375	0	1.31	0.41	1.02	482.75
145.5	0	-0.38	0.828	1.496	74.25
145.625	0	-1.74	1.001	3.19	0
145.75	0	-4.26	0.696	1.56	0
145.875	0	-6.68	1.001	0.962	0
146	0	-4.93	0.826	2.06	289.5
146.125	0	-0.57	0.505	1.096	694
146.25	0.3	1.71	0.448	0.052	788.75
146.375	1.5	2.77	0.344	0.052	505
146.5	0	2.25	0.527	0.052	59.25
146.625	0	0.2	0.875	1.2	0
146.75	0	1.07	0.691	2.25	0
146.875	0	-0.82	0.837	2.856	0
147	0	-2.5	0.676	4.054	240.25
147.125	0.6	-1.67	0.581	3.378	455.5
147.25	1.02	-4.61	0.838	1.616	440.5
147.375	1.02	-2.8	0.839	0.052	482
147.5	0.84	-2.86	1.001	0.052	72
147.625	0.54	-3	0.93	0.052	0
147.75	1.02	-3.7	0.862	1.066	0
147.875	0	-3.53	0.883	1.312	0
148	0	-5.24	0.915	2.892	244.5
148.125	0	-1.79	0.72	1.79	576.25
148.25	0	0	0.77	0.554	731.75
148.375	0	2.3	0.593	2.004	514.75
148.5	0	3.04	0.627	2.99	70.75
148.625	0	1.38	0.691	3.942	0
148.75	0	0.23	0.69	5.146	0
148.875	0	-2.35	0.641	3.524	0
149	0	-1.65	0.653	0.678	221.25
149.125	0	2.97	0.526	1.574	591.75
149.25	0.48	4.88	0.509	2.54	764.75
149.375	0	7.68	0.373	3.16	601.75
149.5	9	7.46	0.393	4.118	84.5
149.625	0	2.05	0.646	3.656	0
149.75	0.84	0.58	0.741	0.052	0
149.875	0	-1.46	0.664	0.052	0
150	0	0.78	0.568	0.2	143
150.125	0.54	3.94	0.582	2.144	436.25
150.25	0	2.94	0.619	2.124	295
150.375	0.78	3.6	0.716	3.036	251.75
150.5	0	0.92	0.831	3.6	30.75
150.625	0	-0.06	0.898	4.826	0
150.75	0.9	-1.3	0.948	2.796	0
150.875	5.4	-2.44	0.97	2.894	0
151	17.52	-2.74	0.968	1.718	119.5
151.125	7.38	-2.58	0.932	0.216	123.75
151.25	10.02	-3.6	0.92	0.246	133
151.375	1.32	0.24	0.849	3.406	190.75
151.5	3	0.9	0.819	2.54	30
151.625	0.6	-2.55	0.885	1.638	0
151.75	0.66	-3.71	0.833	0.052	0
151.875	0.3	-5.54	0.869	0.052	0
152	0	-2.38	0.792	0.052	211.5
152.125	0	2.13	0.618	1.704	497
152.25	0	3.94	0.603	0.382	564
152.375	0	6.02	0.367	4.164	489.5
152.5	0	4.97	0.462	4.114	85.5
152.625	0	2.74	0.572	3.22	0
152.75	1.02	-0.04	0.749	0.658	0
152.875	0	-3.24	0.872	0.376	0
153	0	-1.74	0.883	0.052	235.75
153.125	0	3.58	0.608	0.052	701.25
153.25	0	7.03	0.508	1.052	721
153.375	7.74	6.63	0.562	5.202	404.25
153.5	0	2.11	0.729	3.96	57.5
153.625	0	0.16	0.759	2.598	0
153.75	0	-0.37	0.807	0.052	0
153.875	7.56	-1.9	0.827	0.17	0
154	7.56	-1.26	0.798	0.62	183
154.125	0	1.19	0.79	2.522	601
154.25	0	3.98	0.669	2.806	459.25
154.375	0	4.42	0.59	3.996	293.5
154.5	0	3.46	0.703	3.41	44.5
154.625	0	1.41	0.783	3.466	0
154.75	0	-0.72	0.752	1.21	0
154.875	0	-2.17	0.839	1.712	0
155	0	-0.37	0.808	2.022	279.25
155.125	0.3	2.69	0.637	2	840.5
155.25	0	6.34	0.527	2.188	915.5
155.375	0.24	8.28	0.443	1.09	646.5
155.5	0.9	8.35	0.61	2.566	91
155.625	9.3	4.77	0.811	2.45	0
155.75	15.9	2.53	0.889	1.236	0
155.875	9.54	0.25	0.847	1.374	0
156	13.92	-0.81	0.951	2.496	117
156.125	0	1.24	0.893	3.082	259.25
156.25	0	-0.35	0.911	3.11	204.75
156.375	3.18	0.18	0.952	4.7	206.5
156.5	17.4	-0.48	0.959	6.16	34.5
156.625	6.36	-0.19	0.991	6.29	0
156.75	9.36	-0.11	0.864	4.726	0
156.875	19.02	-0.53	0.873	2.756	0.25
157	11.82	-0.79	0.854	2.71	89
157.125	5.76	-0.78	0.827	4.358	292.5
157.25	0.9	-0.9	0.939	3.158	366.25
157.375	0.72	-0.25	0.931	1.706	266.75
157.5	2.7	0.09	0.884	0.338	39.75
157.625	4.62	-0.2	0.945	0.172	0
157.75	4.56	-1.97	0.923	0.25	0
157.875	0	-4.51	0.928	2.728	0.25
158	0	-3.82	0.993	2.34	124.25
158.125	16.02	-2.22	0.885	2.264	293.5
158.25	15.06	-6.5	0.993	1.472	254
158.375	4.02	-4.28	0.96	4.34	389.5
158.5	4.86	-6.05	0.934	3.12	57.75
158.625	0.42	-5.86	0.906	0.052	0
158.75	0.54	-5.2	0.945	0.444	0
158.875	0.96	-6.52	0.846	3.176	0.25
159	0.9	-7.02	0.957	4.028	222
159.125	0	-1.53	0.763	6.584	829.25
159.25	0	0.73	0.65	5.532	830.75
159.375	1.08	3.7	0.566	6.874	592
159.5	0.96	2.2	0.629	3.712	92.5
